"8", "1", "0.0003", "3", "141", "70893", "380", "09", "2022", "1", "Cashback earnings earning from level 3, from user ID 141 and nodeId 70893 to nodeId 380 and to userId 8 for September, 2022", "2"
"8", "1", "0.00018", "2", "141", "70893", "464", "09", "2022", "1", "Cashback earnings earning from level 2, from user ID 141 and nodeId 70893 to nodeId 464 and to userId 8 for September, 2022", "2"
"141", "1", "0.00012", "1", "141", "70893", "70893", "09", "2022", "1", "Cashback earnings earning from level 1, from user ID 141 and nodeId 70893 to nodeId 70893 and to userId 141 for September, 2022", "2"
"8", "1", "0.00079", "11", "141", "70894", "297", "09", "2022", "1", "Cashback earnings earning from level 11, from user ID 141 and nodeId 70894 to nodeId 297 and to userId 8 for September, 2022", "2"
"8", "1", "0.00073", "10", "141", "70894", "298", "09", "2022", "1", "Cashback earnings earning from level 10, from user ID 141 and nodeId 70894 to nodeId 298 and to userId 8 for September, 2022", "2"
"8", "1", "0.00061", "8", "141", "70894", "301", "09", "2022", "1", "Cashback earnings earning from level 8, from user ID 141 and nodeId 70894 to nodeId 301 and to userId 8 for September, 2022", "2"
"8", "1", "0.00048", "6", "141", "70894", "307", "09", "2022", "1", "Cashback earnings earning from level 6, from user ID 141 and nodeId 70894 to nodeId 307 and to userId 8 for September, 2022", "2"
"8", "1", "0.00042", "5", "141", "70894", "318", "09", "2022", "1", "Cashback earnings earning from level 5, from user ID 141 and nodeId 70894 to nodeId 318 and to userId 8 for September, 2022", "2"
"8", "1", "0.00036", "4", "141", "70894", "340", "09", "2022", "1", "Cashback earnings earning from level 4, from user ID 141 and nodeId 70894 to nodeId 340 and to userId 8 for September, 2022", "2"
"8", "1", "0.0003", "3", "141", "70894", "384", "09", "2022", "1", "Cashback earnings earning from level 3, from user ID 141 and nodeId 70894 to nodeId 384 and to userId 8 for September, 2022", "2"
"8", "1", "0.00018", "2", "141", "70894", "472", "09", "2022", "1", "Cashback earnings earning from level 2, from user ID 141 and nodeId 70894 to nodeId 472 and to userId 8 for September, 2022", "2"
"141", "1", "0.00012", "1", "141", "70894", "70894", "09", "2022", "1", "Cashback earnings earning from level 1, from user ID 141 and nodeId 70894 to nodeId 70894 and to userId 141 for September, 2022", "2"
"8", "1", "0.00079", "11", "141", "70895", "297", "09", "2022", "1", "Cashback earnings earning from level 11, from user ID 141 and nodeId 70895 to nodeId 297 and to userId 8 for September, 2022", "2"
"8", "1", "0.00067", "9", "141", "70895", "299", "09", "2022", "1", "Cashback earnings earning from level 9, from user ID 141 and nodeId 70895 to nodeId 299 and to userId 8 for September, 2022", "2"
"8", "1", "0.00061", "8", "141", "70895", "302", "09", "2022", "1", "Cashback earnings earning from level 8, from user ID 141 and nodeId 70895 to nodeId 302 and to userId 8 for September, 2022", "2"
